SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,GenderMale,InternetService_FiberOptic,InternetService_No,Contract_OneYear,Contract_TwoYear,PaymentMethod_CreditCardAutomatic,PaymentMethod_ElectronicCheck,PaymentMethod_MailedCheck,Churn
1,1,0,27,1,1,0,1,1,0,0,1,1,95.55,2510.2,1,1,0,0,0,0,1,0,1
0,1,1,15,1,1,0,0,0,0,0,0,1,74.9,1107.25,1,1,0,0,0,0,0,0,1
0,1,0,17,1,1,1,1,1,0,0,0,0,90.2,1454.15,1,1,0,0,0,1,0,0,1
0,1,0,61,1,1,0,1,0,1,1,0,1,94.1,5638.3,1,1,0,0,1,0,1,0,1
0,1,1,21,0,0,1,0,1,0,1,1,1,55.95,1157.05,0,0,0,1,0,0,1,0,1
1,1,0,36,1,1,0,0,0,0,0,1,1,85.25,3132.75,1,1,0,0,0,1,0,0,1
0,0,0,1,1,0,0,0,0,0,1,0,1,79.65,79.65,0,1,0,0,0,0,1,0,1
0,1,1,4,1,1,0,0,1,0,1,1,0,101.15,385.9,1,1,0,0,0,0,1,0,1
1,1,0,10,1,1,0,0,0,0,0,1,1,86.65,856.65,1,1,0,0,0,0,1,0,1
1,1,0,1,1,0,0,0,0,0,0,0,1,20.85,20.85,0,0,1,0,0,0,0,1,1
0,0,0,62,1,1,0,0,1,0,1,1,1,96.75,6125.4,1,1,0,1,0,0,1,0,1
1,0,0,21,0,0,1,0,0,0,1,0,1,41.9,840.1,0,0,0,0,0,0,1,0,1
0,0,0,7,1,1,0,0,1,0,1,1,1,98.05,713.0,1,1,0,0,0,0,0,0,1
0,0,0,7,1,0,0,1,0,0,1,1,1,94.25,669.0,1,1,0,0,0,0,1,0,1
1,0,0,13,1,1,0,0,0,0,1,1,1,95.05,1290.0,0,1,0,0,0,0,1,0,1
0,1,1,22,1,0,0,1,0,0,0,1,0,83.3,1845.9,0,1,0,0,0,0,1,0,1
1,1,0,5,1,1,0,0,1,0,0,0,1,79.9,343.95,1,1,0,0,0,0,0,0,1
1,0,0,22,1,1,0,0,0,0,1,1,1,96.7,2082.95,1,1,0,0,0,0,1,0,1
0,1,1,33,1,0,0,0,1,0,1,1,1,93.8,3124.5,0,1,0,1,0,0,1,0,1
0,0,0,6,1,1,0,0,0,0,0,0,1,74.9,469.8,1,1,0,0,0,0,1,0,1
0,1,1,1,1,0,0,0,0,0,0,0,1,69.9,69.9,1,1,0,0,0,0,0,1,1
0,0,0,3,1,0,0,0,0,0,1,0,0,55.15,159.15,1,0,0,0,0,0,0,1,1
1,0,0,46,1,0,1,0,0,0,0,1,0,85.0,3969.4,1,1,0,0,0,0,1,0,1
0,1,0,59,1,1,1,1,1,0,1,1,1,110.15,6448.05,1,1,0,1,0,0,1,0,1
0,0,0,59,1,0,0,0,0,0,0,0,0,19.35,1099.6,1,0,1,0,1,0,0,1,1
0,0,0,29,0,0,0,1,0,0,0,0,1,30.6,856.35,0,0,0,0,0,0,1,0,1
1,0,0,8,1,0,0,0,0,0,0,0,0,19.65,164.3,0,0,1,0,0,0,1,0,1
0,0,0,28,1,1,0,1,0,0,0,1,1,89.95,2625.55,0,1,0,0,0,0,1,0,1
1,0,0,56,1,1,0,1,1,0,1,1,1,104.75,5510.65,0,1,0,1,0,0,0,0,1
0,1,0,5,1,0,1,0,1,0,0,1,1,88.9,454.15,0,1,0,0,0,0,0,1,1
0,0,0,18,1,1,0,1,0,0,1,0,1,90.0,1527.35,0,1,0,0,0,1,0,0,1
0,1,0,20,1,0,0,0,0,0,1,1,1,89.0,1820.45,1,1,0,0,0,0,0,1,1
0,1,0,40,0,0,1,1,1,0,0,0,1,42.35,1716.45,1,0,0,1,0,0,1,0,1
0,0,0,1,0,0,0,0,0,0,0,1,1,35.25,35.25,1,0,0,0,0,0,0,0,1
0,0,0,3,1,1,0,0,0,0,0,0,1,75.8,246.3,0,1,0,0,0,0,1,0,1
0,0,0,2,0,0,0,0,0,0,0,1,1,34.7,62.25,0,0,0,0,0,0,1,0,1
0,0,1,1,0,0,0,0,0,0,0,0,1,25.3,25.3,1,0,0,0,0,0,1,0,1
0,0,0,3,1,1,0,0,0,0,0,0,1,75.1,270.7,0,1,0,0,0,1,0,0,1
1,0,0,1,0,0,0,0,0,0,0,0,1,25.8,25.8,0,0,0,0,0,0,0,1,1
0,0,0,52,1,1,1,1,0,1,1,1,1,111.25,5916.45,0,1,0,1,0,1,0,0,1
0,1,0,55,1,1,1,1,0,0,1,0,1,96.75,5238.9,1,1,0,0,0,0,1,0,1
0,0,0,1,1,0,0,0,1,0,0,0,0,50.9,50.9,1,0,0,0,0,0,0,1,1
0,0,0,4,1,0,0,1,0,0,0,0,0,50.7,151.3,0,0,0,0,0,1,0,0,1
0,0,0,1,1,0,0,0,0,0,0,0,0,68.65,68.65,0,1,0,0,0,0,1,0,1
0,0,0,1,1,1,0,0,0,0,0,0,1,74.25,74.25,1,1,0,0,0,0,0,1,1
0,0,0,15,1,0,0,1,1,0,1,1,1,101.25,1457.25,0,1,0,0,0,0,1,0,1
0,1,0,30,1,1,0,1,0,1,1,0,1,94.1,2804.45,0,1,0,0,0,1,0,0,1
0,0,0,1,1,1,0,0,0,0,1,0,0,84.5,84.5,1,1,0,0,0,0,1,0,1
0,1,0,66,1,1,0,1,0,1,1,1,1,104.05,6890.0,1,1,0,1,0,0,1,0,1
0,0,0,9,1,1,0,0,0,0,1,1,1,95.5,829.1,1,1,0,0,0,0,1,0,1
0,0,1,17,1,0,0,0,0,0,1,1,1,64.7,1093.1,0,0,0,0,0,0,0,1,1
0,0,0,4,1,1,0,0,0,0,1,0,1,85.65,321.65,0,1,0,0,0,0,1,0,1
0,0,0,66,1,0,0,1,1,0,1,1,0,99.5,6710.5,1,1,0,0,0,0,1,0,1
1,1,1,1,1,0,0,0,0,0,0,0,1,69.25,69.25,0,1,0,0,0,0,1,0,1
0,1,0,32,1,0,0,1,0,0,0,1,0,84.15,2585.95,0,1,0,0,0,0,0,0,1
0,0,0,40,1,1,0,1,1,0,1,1,1,104.5,4036.85,1,1,0,0,0,1,0,0,1
0,0,0,7,1,0,0,0,0,0,0,0,0,20.0,137.6,0,0,1,0,0,0,0,0,1
0,1,1,63,1,1,1,1,1,0,1,0,1,100.55,6215.35,0,1,0,0,0,0,1,0,1
0,0,0,13,1,0,0,0,0,0,1,1,1,91.1,1135.7,1,1,0,0,0,0,1,0,1
0,0,0,1,1,0,0,0,0,0,0,0,0,19.65,19.65,1,0,1,0,0,0,0,1,1
0,0,0,60,1,1,0,1,1,0,1,1,1,105.9,6396.45,0,1,0,0,0,0,1,0,1
0,0,0,2,1,1,0,0,0,0,0,1,1,86.0,165.45,1,1,0,0,0,0,1,0,1
1,0,0,1,0,0,0,0,0,0,1,0,1,36.45,36.45,0,0,0,0,0,0,1,0,1
0,0,1,2,1,1,0,0,0,0,1,1,1,94.2,193.8,0,1,0,0,0,0,0,0,1
0,0,1,6,1,0,0,0,1,0,1,1,0,94.5,575.45,1,1,0,0,0,0,0,1,1
0,0,0,69,1,0,0,1,1,1,1,1,1,104.05,7262.0,1,1,0,1,0,0,0,0,1
1,0,0,1,1,1,0,0,0,0,0,0,0,50.55,50.55,0,0,0,0,0,0,0,1,1
0,0,0,6,0,0,0,0,1,0,1,1,1,47.95,305.1,0,0,0,0,0,0,1,0,1
0,0,0,3,1,1,0,0,1,0,1,1,1,101.55,298.35,1,1,0,0,0,0,0,0,1
1,1,0,51,1,1,1,0,1,0,1,0,1,93.8,4750.95,1,1,0,0,0,0,0,0,1
0,0,0,7,1,1,0,0,0,0,1,1,0,95.0,655.5,1,1,0,0,0,0,0,1,1
0,1,0,19,1,0,1,0,0,0,0,0,1,73.2,1441.1,0,1,0,0,0,0,1,0,1
0,0,0,1,1,1,0,0,0,0,0,0,1,77.15,77.15,0,1,0,0,0,0,1,0,1
0,0,0,1,1,1,0,0,0,0,0,0,1,49.95,49.95,0,0,0,0,0,0,0,0,1
1,1,0,1,1,1,0,0,0,0,0,0,1,73.55,73.55,1,1,0,0,0,0,1,0,1
1,1,0,30,1,0,0,1,1,0,0,0,1,79.65,2365.15,1,1,0,0,0,0,0,1,1
1,1,0,40,0,0,0,1,0,0,1,0,1,39.3,1637.4,0,0,0,0,0,0,1,0,1
0,0,0,45,1,1,0,1,0,0,1,1,1,100.85,4740.0,1,1,0,0,0,1,0,0,1
0,0,0,13,0,0,0,0,0,0,0,1,1,35.1,446.1,0,0,0,0,0,0,1,0,1
0,1,0,34,1,1,0,0,0,0,1,1,1,97.65,3207.55,0,1,0,0,0,0,1,0,1
0,0,0,22,1,1,1,0,0,0,1,1,1,101.35,2317.1,1,1,0,0,0,0,0,0,1
0,0,0,1,1,0,0,0,0,0,0,1,1,55.0,55.0,1,0,0,0,0,0,1,0,1
0,0,0,3,0,0,0,1,0,0,1,1,1,50.6,155.35,0,0,0,0,0,0,1,0,1
0,0,0,3,1,1,0,0,0,0,0,0,1,74.25,210.3,0,1,0,0,0,0,1,0,1
0,1,0,25,0,0,0,0,0,0,1,0,1,34.0,853.0,0,0,0,0,0,0,0,0,1
0,1,1,2,1,0,0,0,0,0,0,0,0,70.4,147.15,0,1,0,0,0,0,1,0,1
0,1,0,5,1,1,0,1,0,0,0,0,1,78.75,412.1,1,1,0,0,0,0,1,0,1
1,1,1,47,1,0,0,0,0,0,0,0,0,70.55,3309.25,0,1,0,0,0,0,0,0,1
1,0,0,15,1,1,0,0,0,0,0,0,1,74.45,1145.7,0,1,0,0,0,0,0,1,1
0,1,0,5,1,0,0,0,0,0,0,0,0,19.35,126.05,1,0,1,0,0,0,0,1,1
1,1,0,13,1,0,0,1,1,0,1,1,1,98.0,1237.85,1,1,0,0,0,0,1,0,1
1,0,0,11,1,0,0,0,0,0,1,1,0,89.7,1047.7,0,1,0,0,0,0,0,0,1
1,0,0,1,1,0,0,0,0,0,0,0,1,70.55,70.55,0,1,0,0,0,0,1,0,1
0,1,1,38,1,1,0,1,1,0,1,0,1,94.65,3624.3,1,1,0,0,0,0,1,0,1
1,0,0,3,1,1,0,0,0,0,0,0,1,76.05,231.8,1,1,0,0,0,0,1,0,1
0,0,0,16,1,0,0,0,0,0,0,0,1,19.7,342.4,1,0,1,0,0,0,0,1,1
0,0,0,6,1,0,0,0,0,0,1,1,1,89.5,573.3,0,1,0,0,0,0,1,0,1
0,0,0,38,1,0,0,0,0,0,0,0,1,70.45,2597.6,1,1,0,1,0,0,0,0,1
1,0,0,20,1,1,0,1,1,0,0,1,1,94.1,1782.4,0,1,0,0,0,0,1,0,1
0,0,0,1,1,0,0,0,0,0,0,0,1,69.35,69.35,1,1,0,0,0,0,1,0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,24.8,24.8,1,0,0,0,0,0,0,0,1
0,1,1,49,1,1,0,0,0,0,1,0,0,84.5,4254.85,1,1,0,0,0,0,1,0,1
0,1,0,42,1,1,0,0,0,0,0,0,1,50.25,2203.65,0,0,0,0,0,0,1,0,1
0,1,0,1,0,0,0,0,1,0,1,1,1,50.35,50.35,1,0,0,0,0,0,1,0,1
0,0,0,15,1,0,1,0,0,0,1,0,0,86.2,1270.2,0,1,0,0,0,0,1,0,1
0,1,0,11,1,1,0,0,1,0,1,1,1,99.5,1056.95,0,1,0,0,0,0,1,0,1
0,1,0,58,1,1,1,1,1,0,1,1,1,109.45,6144.55,0,1,0,0,1,0,0,0,1
0,0,0,1,0,0,1,0,0,0,0,0,0,29.7,29.7,1,0,0,0,0,0,0,1,1
0,0,0,9,1,0,0,1,0,1,1,0,0,66.25,620.55,0,0,0,0,0,0,0,1,1
0,1,0,22,1,0,1,0,0,1,0,0,1,54.2,1152.7,1,0,0,0,0,0,1,0,1
1,0,0,9,1,1,0,0,0,0,0,0,1,74.55,622.9,0,1,0,0,0,0,1,0,1
0,0,0,2,1,0,0,0,0,0,0,0,0,70.7,140.7,1,1,0,0,0,1,0,0,1
0,1,1,1,1,0,0,0,0,0,0,0,1,45.85,45.85,1,0,0,0,0,0,0,1,1
0,0,0,1,1,0,0,0,0,0,0,0,1,42.9,42.9,1,0,0,0,0,0,1,0,1
0,0,0,24,1,1,0,0,1,0,1,0,1,89.85,2165.05,1,1,0,0,0,0,0,1,1
0,0,1,12,1,1,0,0,0,0,0,0,1,73.75,871.4,1,1,0,0,0,1,0,0,1
0,0,0,7,1,1,0,0,0,0,0,0,1,74.9,541.15,0,1,0,0,0,0,1,0,1
1,0,0,14,1,1,0,0,0,0,0,0,1,74.95,1036.75,1,1,0,0,0,0,1,0,1
0,0,0,11,0,0,0,0,1,0,1,0,1,41.6,470.6,1,0,0,1,0,0,1,0,1
0,0,0,12,1,0,0,0,1,0,1,1,1,96.0,1062.1,0,1,0,0,0,0,1,0,1
0,0,0,43,1,1,0,1,1,0,1,1,1,104.6,4759.85,0,1,0,0,1,0,1,0,1
0,0,0,3,1,0,0,0,0,0,0,0,1,19.8,58.15,1,0,1,0,0,0,0,1,1
0,0,0,2,0,0,0,0,0,1,0,0,0,29.85,75.6,1,0,0,0,0,0,0,0,1
1,1,0,33,1,1,0,0,0,0,1,1,1,94.5,3105.55,1,1,0,0,0,0,1,0,1
1,1,0,69,1,1,0,1,0,0,1,0,1,89.95,6143.15,1,1,0,0,0,0,1,0,1
0,0,0,10,1,1,0,1,0,0,0,0,1,80.7,788.8,1,1,0,0,0,0,0,0,1
0,1,1,23,1,0,0,1,1,1,0,0,0,83.8,1900.25,0,1,0,0,0,0,1,0,1
0,1,0,47,1,1,0,1,1,0,0,0,1,83.35,4065.0,1,1,0,0,0,0,0,0,1
0,0,0,5,1,1,0,1,0,0,1,0,1,90.8,455.5,0,1,0,0,0,0,1,0,1
0,0,0,1,1,0,0,0,0,0,0,0,1,70.15,70.15,0,1,0,0,0,0,0,1,1
0,0,0,1,0,0,0,1,0,1,0,1,1,44.65,44.65,1,0,0,0,0,0,0,1,1
0,1,1,67,1,1,0,1,1,0,0,0,0,87.4,5918.8,1,1,0,1,0,0,1,0,1
1,1,0,62,1,1,0,1,1,0,1,1,1,103.75,6383.35,1,1,0,1,0,0,1,0,1
1,1,1,31,1,0,0,0,1,1,1,1,1,98.9,2911.3,0,1,0,0,0,0,1,0,1
0,0,0,2,1,0,0,0,0,0,1,0,1,80.65,144.15,0,1,0,0,0,0,1,0,1
0,0,0,4,1,1,0,1,0,0,0,0,0,77.95,305.55,0,1,0,0,0,0,0,0,1
0,0,0,1,1,0,0,0,0,0,0,0,0,69.55,69.55,0,1,0,0,0,0,0,1,1
0,0,0,1,1,0,0,0,0,0,1,1,1,89.9,89.9,1,1,0,0,0,0,1,0,1
0,0,0,1,1,0,0,0,0,0,0,0,1,69.6,69.6,0,1,0,0,0,0,1,0,1
0,0,0,6,1,0,0,0,0,0,0,0,0,44.75,270.95,1,0,0,0,0,0,1,0,1
0,1,1,57,1,0,1,0,0,0,1,1,1,70.1,3913.3,0,0,0,1,0,0,0,0,1
1,1,0,10,1,1,0,0,0,0,0,1,0,85.55,851.75,1,1,0,0,0,0,1,0,1
0,0,0,1,1,0,0,0,0,0,0,1,1,55.7,55.7,1,0,0,0,0,0,0,1,1
0,0,1,16,1,0,0,0,0,0,1,0,1,81.0,1312.15,0,1,0,0,0,0,1,0,1
0,1,0,2,0,0,0,0,0,0,0,1,1,35.1,68.75,0,0,0,0,0,0,1,0,1
1,0,0,32,1,0,0,1,0,0,0,0,1,74.4,2276.95,0,1,0,0,0,0,1,0,1
0,0,0,1,1,0,0,0,0,0,0,0,1,70.05,70.05,1,1,0,0,0,0,1,0,1
1,1,0,1,0,0,0,0,0,0,0,0,0,25.05,25.05,1,0,0,0,0,0,1,0,1
0,0,0,2,1,0,0,0,0,0,0,1,1,80.95,171.15,1,1,0,0,0,0,1,0,1
0,0,0,3,1,0,0,0,0,1,0,1,0,85.8,272.2,0,1,0,0,0,0,1,0,1
0,0,0,1,1,0,0,0,0,0,1,0,1,53.55,53.55,0,0,0,0,0,0,0,1,1
0,0,0,1,1,0,0,0,0,0,0,0,0,69.7,69.7,0,1,0,0,0,0,0,0,1
0,0,0,41,1,1,0,1,1,0,1,1,1,106.3,4443.45,0,1,0,0,0,0,1,0,1
1,0,0,14,1,1,0,0,0,0,0,0,1,74.3,1096.25,0,1,0,0,0,0,1,0,1
0,1,0,7,1,0,0,0,0,0,0,0,1,69.35,451.1,1,1,0,0,0,0,1,0,1
1,1,1,4,1,0,0,0,0,0,0,0,0,46.0,181.6,0,0,0,0,0,0,1,0,1
1,0,0,33,1,1,0,1,1,1,1,1,1,110.45,3655.45,0,1,0,0,0,0,1,0,1
1,0,0,2,1,0,1,0,1,0,1,0,0,66.4,94.55,1,0,0,0,0,0,0,0,1
0,0,0,28,1,1,0,1,1,0,1,1,1,105.7,2979.5,1,1,0,0,0,0,1,0,1
0,0,0,2,1,0,0,0,0,0,0,0,0,70.0,153.05,0,1,0,0,0,0,0,0,1
1,1,0,4,1,1,0,0,0,0,0,0,1,74.4,306.6,1,1,0,0,0,0,0,1,1
0,1,0,6,1,1,0,0,0,0,0,0,1,75.5,438.0,1,1,0,0,0,0,1,0,1
1,1,0,7,1,0,0,0,0,0,0,0,1,70.1,467.55,1,1,0,0,0,0,0,1,1
1,0,0,41,1,1,1,1,1,0,1,1,1,113.2,4689.5,0,1,0,0,0,0,1,0,1
0,0,0,3,1,0,0,0,1,1,0,0,0,80.1,217.55,0,1,0,0,0,1,0,0,1
0,1,0,9,1,0,0,1,1,1,1,0,1,94.85,890.6,1,1,0,0,0,0,0,1,1
0,0,1,1,1,0,0,0,0,0,0,0,1,19.45,19.45,1,0,1,0,0,0,0,1,1
1,0,0,2,0,0,0,0,0,0,0,0,1,24.45,47.5,1,0,0,0,0,0,0,1,1
0,0,1,1,1,1,0,0,0,0,1,1,1,93.3,93.3,1,1,0,0,0,0,1,0,1
0,1,0,9,0,0,0,0,0,0,0,0,0,24.1,259.8,1,0,0,1,0,0,0,0,1
0,0,0,15,1,1,0,1,0,0,0,0,1,79.75,1111.85,0,1,0,0,0,0,1,0,1
0,1,0,1,1,0,0,0,0,0,0,0,0,70.0,70.0,1,1,0,0,0,0,1,0,1
0,0,0,10,1,0,0,0,0,0,1,1,1,89.5,863.1,1,1,0,0,0,0,1,0,1
0,0,0,1,1,0,0,0,0,0,0,0,0,20.15,20.15,1,0,1,0,0,0,0,1,1
1,0,0,38,1,1,0,0,0,1,1,1,1,99.55,3734.25,0,1,0,0,0,0,1,0,1
0,0,0,18,1,1,0,0,0,1,1,1,1,99.85,1776.95,0,1,0,0,0,0,0,0,1
1,0,0,10,1,1,0,0,0,0,1,1,1,95.35,898.35,1,1,0,0,0,0,1,0,1
0,1,1,24,1,1,1,0,0,0,0,0,0,54.75,1338.15,1,0,0,0,0,0,1,0,1
0,1,0,58,1,0,1,1,1,0,0,0,0,60.3,3563.8,1,0,0,1,0,1,0,0,1
1,1,0,37,1,1,0,0,0,0,0,0,1,76.5,2868.15,0,1,0,0,0,0,1,0,1
0,1,0,2,1,0,0,0,0,1,1,1,1,94.2,167.5,1,1,0,0,0,0,1,0,1
0,1,0,24,1,1,0,1,1,0,1,1,1,104.65,2542.45,1,1,0,0,0,0,1,0,1
0,0,0,4,1,1,0,1,0,0,0,1,1,88.95,355.2,0,1,0,0,0,0,1,0,1
1,0,0,1,1,1,0,0,0,0,0,0,1,76.45,76.45,1,1,0,0,0,0,1,0,1
0,0,0,7,1,1,0,0,1,0,1,0,1,89.35,631.85,1,1,0,0,0,1,0,0,1
0,0,0,10,0,0,0,0,1,0,0,0,0,29.5,255.25,1,0,0,0,0,0,0,1,1
0,1,0,7,1,1,0,0,0,0,1,0,1,86.5,582.5,0,1,0,0,0,0,1,0,1
0,0,0,10,1,1,0,1,0,0,0,0,1,81.0,818.05,0,1,0,0,0,1,0,0,1
0,0,0,1,1,0,0,1,0,0,0,0,1,75.7,75.7,0,1,0,0,0,0,1,0,1
0,0,0,4,1,0,0,0,0,0,0,0,1,70.05,266.9,0,1,0,0,0,1,0,0,1
0,0,0,1,1,0,0,0,0,1,0,0,0,51.25,51.25,1,0,0,0,0,0,0,1,1
0,1,0,33,1,0,1,0,1,1,1,1,1,103.75,3361.05,0,1,0,1,0,0,1,0,1
0,0,0,1,1,0,0,0,0,0,0,0,0,44.4,44.4,1,0,0,0,0,0,0,1,1
0,0,0,8,1,1,0,0,0,0,0,1,1,86.55,649.65,1,1,0,0,0,0,1,0,1
0,1,1,67,1,1,1,0,0,1,0,1,1,94.35,6341.45,0,1,0,1,0,1,0,0,1
0,0,0,9,1,1,0,0,0,0,1,1,1,94.75,889.9,0,1,0,0,0,0,1,0,1
0,0,0,2,1,0,0,0,0,0,0,0,1,45.15,98.5,1,0,0,0,0,0,1,0,1
1,0,0,1,1,1,0,0,0,0,0,0,1,74.45,74.45,0,1,0,0,0,0,0,1,1
0,0,0,10,1,1,0,0,1,0,1,1,1,100.6,1060.2,0,1,0,0,0,0,1,0,1
0,1,1,5,1,0,0,1,0,0,0,1,1,83.6,404.2,0,1,0,0,0,0,1,0,1
0,0,1,18,1,0,0,0,0,0,0,0,0,20.15,390.85,0,0,1,1,0,0,0,0,1
0,0,0,1,1,0,0,1,0,0,0,0,0,50.8,50.8,1,0,0,0,0,0,1,0,1
1,0,0,4,1,1,0,0,1,0,1,0,1,89.2,346.2,0,1,0,0,0,0,1,0,1
0,1,1,20,1,0,0,0,0,0,1,1,1,90.2,1776.55,1,1,0,0,0,0,1,0,1
0,0,0,2,1,0,0,1,0,0,0,0,1,49.05,91.1,0,0,0,0,0,1,0,0,1
1,0,0,1,1,1,0,0,0,0,0,0,1,74.7,74.7,1,1,0,0,0,0,1,0,1
0,1,1,2,1,0,0,0,1,1,0,1,0,90.0,190.05,1,1,0,0,0,1,0,0,1
0,0,0,2,1,0,0,0,0,0,0,0,1,67.75,116.65,1,1,0,0,0,0,1,0,1
0,1,0,3,1,1,0,0,0,0,0,0,1,74.75,229.5,0,1,0,0,0,1,0,0,1
0,0,0,7,1,1,0,0,0,0,1,1,1,93.85,635.6,1,1,0,0,0,0,1,0,1
0,1,0,18,1,1,1,0,0,0,1,1,1,99.4,1742.95,1,1,0,0,0,0,1,0,1
1,0,0,2,1,0,0,0,0,0,0,1,1,79.6,195.05,0,1,0,0,0,0,1,0,1
0,0,0,6,1,0,0,0,0,1,0,0,1,49.65,267.35,0,0,0,0,0,0,0,0,1
0,1,0,59,1,1,0,1,0,0,1,1,0,101.1,6039.9,0,1,0,0,0,0,1,0,1
1,1,0,10,1,0,0,1,1,1,1,0,1,92.5,934.1,1,1,0,0,0,0,0,1,1
1,1,0,29,1,1,0,0,1,0,1,1,1,98.5,3004.15,1,1,0,0,0,0,1,0,1
1,0,0,21,1,1,0,0,0,0,1,1,1,94.25,1973.75,0,1,0,0,0,0,1,0,1
0,0,0,3,1,0,0,0,0,0,0,0,0,19.85,64.55,1,0,1,0,0,0,0,1,1
0,0,0,2,0,0,0,0,0,1,0,0,1,30.9,59.05,0,0,0,0,0,0,1,0,1
0,1,0,8,1,1,0,0,0,0,0,1,1,85.2,627.4,0,1,0,0,0,1,0,0,1
0,0,0,1,1,0,0,0,0,0,0,0,0,45.75,45.75,1,0,0,0,0,0,1,0,1
0,0,0,12,1,0,1,0,0,1,1,1,1,98.9,1120.95,0,1,0,0,0,0,0,0,1
0,0,0,22,1,1,1,1,0,0,0,0,0,59.0,1254.7,1,0,0,0,0,0,1,0,1
0,0,1,5,1,0,0,0,0,0,0,0,0,46.0,221.7,0,0,0,0,0,0,0,1,1
1,1,0,68,1,1,0,1,1,0,1,1,1,105.3,7299.65,1,1,0,0,0,0,1,0,1
0,0,0,1,1,0,0,0,0,0,0,1,1,56.25,56.25,0,0,0,0,0,0,1,0,1
0,0,0,7,1,0,0,0,1,0,0,0,0,74.65,544.55,1,1,0,0,0,0,0,1,1
0,0,0,3,1,0,0,0,1,1,1,1,1,98.7,293.65,1,1,0,0,0,0,1,0,1
0,1,0,16,1,1,0,1,0,0,1,1,1,100.0,1534.75,0,1,0,0,0,0,1,0,1
1,1,0,66,1,1,0,0,1,1,1,1,1,105.95,6975.25,0,1,0,1,0,1,0,0,1
1,0,0,11,1,0,0,1,0,0,1,1,1,95.0,1120.3,0,1,0,0,0,0,1,0,1
0,0,0,1,0,0,0,0,0,0,0,1,0,35.05,35.05,0,0,0,0,0,0,0,1,1
0,0,1,1,1,0,0,0,0,0,0,0,1,70.45,70.45,1,1,0,0,0,0,0,1,1
1,1,0,27,1,1,0,0,0,0,0,0,1,75.5,1893.95,1,1,0,0,0,0,1,0,1
0,0,0,15,1,0,0,0,1,0,0,1,1,59.45,892.65,0,0,0,0,0,0,1,0,1
0,1,0,29,1,1,1,1,0,0,0,0,1,84.45,2467.1,1,1,0,0,0,0,1,0,1
0,1,1,51,0,0,1,1,1,0,1,1,0,59.3,3014.65,1,0,0,1,0,0,1,0,1
1,0,0,9,1,1,0,0,0,0,0,1,1,84.45,762.5,0,1,0,0,0,0,1,0,1
1,0,0,5,0,0,0,1,0,0,0,0,0,28.45,131.05,0,0,0,0,0,0,1,0,1
1,0,0,26,1,0,0,0,0,0,1,1,1,91.25,2351.8,0,1,0,0,0,0,1,0,1
1,0,0,8,1,0,0,1,0,0,0,0,1,74.5,606.55,1,1,0,0,0,0,1,0,1
0,0,0,13,1,1,1,0,0,0,1,1,0,98.15,1230.25,1,1,0,0,0,0,0,1,1
0,1,1,40,1,1,0,0,1,1,0,0,1,84.85,3303.05,0,1,0,0,0,0,1,0,1
0,1,0,49,1,1,0,1,0,0,1,1,1,99.05,4853.75,1,1,0,0,0,0,0,0,1
0,1,1,11,1,0,0,0,0,0,1,0,1,79.5,868.5,1,1,0,0,0,0,0,0,1
0,0,1,1,1,0,0,0,0,0,0,0,0,19.25,19.25,1,0,1,0,0,0,0,1,1
1,1,1,3,1,0,1,0,0,1,1,0,1,88.3,273.75,0,1,0,0,0,0,0,1,1
0,0,0,1,1,0,0,0,0,0,0,0,0,20.05,20.05,1,0,1,0,0,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,0,1,25.2,25.2,0,0,0,0,0,0,1,0,1
0,0,0,18,0,0,0,1,1,0,0,0,1,33.5,600.0,1,0,0,0,0,1,0,0,1
0,0,0,6,1,1,0,1,0,0,1,0,1,90.1,521.3,0,1,0,0,0,0,1,0,1
0,0,0,2,1,0,0,0,0,0,0,0,0,44.35,81.25,1,0,0,0,0,0,1,0,1
0,0,0,1,1,0,0,0,0,0,1,0,1,79.05,79.05,1,1,0,0,0,0,1,0,1
0,1,1,11,1,1,0,0,0,1,0,1,1,66.35,740.8,0,0,0,0,0,0,1,0,1
1,0,0,1,1,0,0,0,0,0,0,0,1,71.15,71.15,0,1,0,0,0,0,1,0,1
1,0,0,6,1,1,0,1,0,0,1,1,1,98.25,560.6,0,1,0,0,0,0,1,0,1
0,1,0,3,1,1,0,0,0,0,1,1,1,95.2,292.85,0,1,0,0,0,0,1,0,1
0,1,0,31,1,1,0,1,1,0,1,0,0,93.8,3019.5,1,1,0,0,0,0,1,0,1
0,0,1,1,1,1,0,0,0,0,0,0,1,74.35,74.35,1,1,0,0,0,0,1,0,1
1,1,0,7,1,1,0,0,1,0,1,1,1,101.95,700.85,1,1,0,0,0,0,1,0,1
1,0,0,1,1,0,0,0,0,0,0,0,1,70.15,70.15,0,1,0,0,0,0,1,0,1
0,0,0,1,1,0,0,0,0,0,0,0,0,70.6,70.6,1,1,0,0,0,0,0,1,1
0,0,0,4,1,1,0,1,0,0,0,0,0,78.45,330.05,1,1,0,0,0,0,1,0,1
